id,text,main_emotion,self_report_anger,self_report_fear,self_report_sadness,encoder_anger,encoder_fear,encoder_sadness,nli_anger,nli_fear,nli_sadness,decoder_anger,decoder_fear,decoder_sadness,decoder_reasoning,decoder_raw
115,"Very worried, I work at hospital and worried about bringing it home to my husband and children. I frightened of what I may see on the wards as it’s so unknown to me. I am so worried about who I may lose in all this and already know friends family members who have passed away. I’m annoyed at people not social distancing out in public and their ignorance to this extremely contagious virus. I can’t believe people are still socially engaged and mixing in public. I feel they need to make stricter rules so we protect our wonderful NHS 





",fear,2,8,9,0.007945921272039413,0.5928875207901001,0.06094403564929962,0.9304582476615906,0.9999053478240967,0.04284217581152916,False,True,True,"The text expresses worry, fear, and sadness due to the current situation involving the coronavirus pandemic.","```json
{
  ""anger"": false,
  ""fear"": true,
  ""sadness"": true,
  ""reasoning"": ""The text expresses worry, fear, and sadness due to the current situation involving the coronavirus pandemic.""
}
```"
116,"I'm upset about the situation but not afraid, I am just depressed in general and am finding the situation intolerable. I am sick of people complaining and not following the rules. I have no other feelings either way about this and anything else I am writing is merely to fill the required characters to allow me to move on to the next part of the questions, which I am finding hard to Do. I do not have these many feelings and have fully explained my self and am finding I am getting annoyed because this just keeps making me write more than I care to.",sadness,4,5,9,0.043216485530138016,0.0011464811395853758,0.05674828216433525,0.9265034794807434,0.00024441309506073594,0.15849970281124115,False,False,True,"The text does not express anger, fear, or sadness. The speaker is expressing depression and annoyance due to feeling overwhelmed by complaints and non-compliance with rules.","```json
{""anger"": false, ""fear"": false, ""sadness"": true, ""reasoning"": ""The text does not express anger, fear, or sadness. The speaker is expressing depression and annoyance due to feeling overwhelmed by complaints and non-compliance with rules.""}
```"
117,"I feel very scared that I get it, I am scared to go out for essentials and I worry about my family. This is such a disaster for everybody and will change our lives forever. I have previously had breast cancer so I am worried about my immune system been weaker. I feel so sad for all the lives that have been lost already and dread to even think about what the next few weeks will bring us. Lessons need to be learnt from this, and we need to be prepared if anything like this ever happens again. I just want my life to go back to normal and do normal things like before, things that we take for granted.",fear,9,9,9,0.004942324012517929,0.5313193798065186,0.2883785367012024,7.058701885398477e-05,0.9998863339424133,0.8015477657318115,False,True,True,"The text expresses significant emotional distress including fear of illness, loss of control, and sadness over personal and societal impacts of an unspecified event. The speaker feels overwhelmed by their emotions and desires normalcy.","```json
{""anger"": false, ""fear"": true, ""sadness"": true, ""reasoning"": ""The text expresses significant emotional distress including fear of illness, loss of control, and sadness over personal and societal impacts of an unspecified event. The speaker feels overwhelmed by their emotions and desires normalcy.""}
```"
118,I feel very insecure and worried about the health of my close family and friends as well as struggling with my own health anxiety. I feel the Government have let us down by not acting quick enough and this both saddens and angers me. I feel desperately anxious for the front line workers putting themselves at risk alongside immense anger with the selfish people in society who are not observing Government guidelines. I feel extremely insecure about what will happen in the future and the aftermath of the situation on many different levels is extremely worrying.,fear,8,9,9,0.007906550541520119,0.10389234870672226,0.32254913449287415,0.09526526182889938,0.999824583530426,0.07416428625583649,True,True,False,The text expresses strong negative emotions including anger towards the government's handling of the situation and fear regarding personal and societal impacts.,"```json
{
  ""anger"": true,
  ""fear"": true,
  ""sadness"": false,
  ""reasoning"": ""The text expresses strong negative emotions including anger towards the government's handling of the situation and fear regarding personal and societal impacts.""
}
```"
119,"I'm self-employed, in the Arts & Entertainment industry, so all of my upcoming work has been cancelled, which obviously adds to the difficulty in the current circumstances. My concerns about money and survival contribute to my overall mood.
As far as the virus itself, I'm hopeful. I believe I may have had it and recovered, and I believe what is currently being done is having an impact. I'm also interested to see that the situation is prompting some countries to try new ideas, such as Universal Basic Income. I'm worried that some vulnerable members of my family may fall ill.",sadness,3,2,7,0.0018273548921570182,0.17869265377521515,0.08997202664613724,6.683069659629837e-05,0.9964687824249268,0.9788950085639954,False,True,False,"The user expresses hopefulness regarding the virus's impact on society and the potential for recovery, indicating a positive outlook.","```json
{
  ""anger"": false,
  ""fear"": true,
  ""sadness"": false,
  ""reasoning"": ""The user expresses hopefulness regarding the virus's impact on society and the potential for recovery, indicating a positive outlook.""
}
```"
120,"I feel like the fear and paranoia is increasing week by week. I go through phases of feeling quite relaxed and enjoying the peace, to feeling very anxious and on edge about the situation, as more news comes through every day of the reality, it keeps jolting us back to being terrified. Any normal day activity outside the house like getting medicine from the pharmacy leaves you incredibly paranoid. People are being very kind though and it seems to have united the nation. I worry more about my family members than i do myself. I think a lot of the anxiety is about not knowing when the situation is going to end, rather than the isolation itself. ",fear,1,7,5,0.0032548250164836645,0.1607816368341446,0.039189502596855164,7.602479308843613e-05,0.9999215006828308,5.164354661246762e-05,False,True,False,"The text describes feelings of increased fear and paranoia due to ongoing news events, but does not express sadness.","```json
{""anger"": false, ""fear"": true, ""sadness"": false, ""reasoning"": ""The text describes feelings of increased fear and paranoia due to ongoing news events, but does not express sadness.""}
```"
121,"I'm genuinely petrified about what the Coronavirus means for me and my family. I'm scared of catching it, but there's also a small part of me that's scared of NOT catching it - I know that if I don't catch it, this crippling fear will continue to live with me until I do. I'm also ashamed that some of my family seem to think the rules don't apply to them, because they're putting themselves, and me, at risk. I'm concerned by how long the lockdown will last for - I understand it's essential and personally have no issues with it, but I think the longer it lasts the less others will comply with it.",fear,5,9,6,0.004981165751814842,0.8539104461669922,0.01730460301041603,0.0029868432320654392,0.9998992681503296,0.006863780319690704,False,True,True,"The text expresses significant fear regarding the impact of the Coronavirus on the speaker's life and their family, as well as concern over public behavior during the pandemic.","```json
{
  ""anger"": false,
  ""fear"": true,
  ""sadness"": true,
  ""reasoning"": ""The text expresses significant fear regarding the impact of the Coronavirus on the speaker's life and their family, as well as concern over public behavior during the pandemic.""
}
```"
122,"Recent events have showed that no one is immune from this virus, it can affect anyone from the elderly to the very young.As you can not detect it, it is an invisible enemy, which I struggle to cope with.
The Queens address was a boost, but then we got the news that the PM was in hospital. This is not good, it is a living nightmare that we are all living. It will end , but when, it is difficult tp predict. It will be a long time before life returns to normality. At the moment, I am leading a very quiet life , only going out when necessary, unable to see my friends or family.",fear,6,9,9,0.0024460265412926674,0.07786688953638077,0.12911979854106903,0.0002896682999562472,0.9996500015258789,0.9986878037452698,False,True,True,"The text expresses fear due to the ongoing pandemic, including uncertainty about its duration and impact on daily life.","```json
{""anger"":false,""fear"":true,""sadness"":true,""reasoning"":""The text expresses fear due to the ongoing pandemic, including uncertainty about its duration and impact on daily life.""}
```"
123,"I feel very angry that some people are not following the rules, they are visiting neighbours etc and bragging about it on facebook and I am disgusted by their selfishness. I am missing people during the lockdown and am being sensible and responsible by staying inside and not seeing anyone, but others who are not being sensible are making it last longer and making it worse for everyone and I think they are incredibly selfish and it makes me very angry. I feel sad that I cannot see people and very anxious and depressed. ",anger,9,8,8,0.18256697058677673,0.029672782868146896,0.49022841453552246,0.9997981190681458,0.00035976935760118067,0.0005043190903961658,True,False,True,"The text expresses strong negative emotions such as anger towards those breaking rules and being selfish, and sadness due to isolation from friends and family.","```json
{
  ""anger"": true,
  ""fear"": false,
  ""sadness"": true,
  ""reasoning"": ""The text expresses strong negative emotions such as anger towards those breaking rules and being selfish, and sadness due to isolation from friends and family.""
}
```"
124,I am worried about what is going to happen. I am worried about getting ill and leaving my children behind. I am worried about catching it from work. I miss my family dreadfully and my close friends. I am worried about the impact on my job and career. I am worried about not being able to buy food in a few weeks and my child missing out at school. I hope the country comes out with this and can build itself back up. I am scared that the prime minister is not going to survive since being moved to intensive care,sadness,1,9,9,0.004042928572744131,0.41610729694366455,0.19717805087566376,8.784544479567558e-05,0.9999224543571472,0.11177333444356918,False,True,True,"The text expresses multiple concerns and worries, indicating both fear and sadness but no clear indication of anger.","```json
{
  ""anger"": false,
  ""fear"": true,
  ""sadness"": true,
  ""reasoning"": ""The text expresses multiple concerns and worries, indicating both fear and sadness but no clear indication of anger.""
}
```"
125,"It still feels unbelievable that this is happening. I can see it from the news and social media that people are dying, nurses and doctors pushed to their limits, emergency services trying to do their best..
I am worried about my family and our livelihood. I do believe the government is trying its best, although did not expect it to be honest. 
My heart goes out to the people who can't attend their loved ones funeral, doesn't have enough money to pay rent/bills/put food on the table or doesn't have anything at all.",sadness,6,7,9,0.0025369918439537287,0.08411412686109543,0.5935832858085632,0.0012399960542097688,0.9925969839096069,0.9989350438117981,False,True,True,"The text expresses concern and worry about current events, including deaths, healthcare workers, and financial struggles. It also shows empathy towards those affected by the situation.","```json
{
  ""anger"": false,
  ""fear"": true,
  ""sadness"": true,
  ""reasoning"": ""The text expresses concern and worry about current events, including deaths, healthcare workers, and financial struggles. It also shows empathy towards those affected by the situation.""
}
```"
126,"I'm sad about the deaths, but I'm trying to be practical about getting on with life. I'm getting very frustrated with people moaning about all of their new found free time whilst I'm trying to keep working and keep my colleagues safe. I'm worried for my older friends and family and what this all means for them. I'm hopeful that humanity will make it through this and be stronger for it at the other side. 

I'm now struggling to find 500 words! 

I'm trying to make the most of the time at home to read and to bake and enjoy the simpler things. ",sadness,2,4,8,0.006803371012210846,0.01873197592794895,0.5066847205162048,0.26104825735092163,0.8920934200286865,0.9980807900428772,False,True,True,"The text expresses feelings of frustration, worry, hope, and sadness due to current events and personal concerns.","```json
{
  ""anger"": false,
  ""fear"": true,
  ""sadness"": true,
  ""reasoning"": ""The text expresses feelings of frustration, worry, hope, and sadness due to current events and personal concerns.""
}
```"
127,"I feel very scared of how everything has turned out with the world regarding corona virus (covid-19) and I am worried incase family members catch It, especially those who have underlying health issues. I'm worried incase things don't go back to normal, I'm scared incase the world goes into lockdown for months or even years. I'm shocked at the number of deaths in the UK and then again around the whole world. Although I am happy that I am at my family home and I am able to quarantine with them instead of being all alone 60 miles away from my parents and siblings ",sadness,7,9,9,0.006242513190954924,0.7850374579429626,0.05940771475434303,3.5218417906435207e-05,0.9999239444732666,0.01542455144226551,False,True,True,"The text expresses significant levels of fear due to concerns about the coronavirus pandemic, including worries about catching it, the impact on loved ones, and the potential long-term effects on society.","```json
{""anger"":false,""fear"":true,""sadness"":true,""reasoning"":""The text expresses significant levels of fear due to concerns about the coronavirus pandemic, including worries about catching it, the impact on loved ones, and the potential long-term effects on society.""}
```"
128,"I feel sad about the people who are ill and have died. The situation doesn't seem to be improving. all the people out of work. The world is going to be in a right state when everything gets back to normal. Airlines, Travel companies, pubs and shops will all go out of business.  I am sick of lock down. it is boring nothing open nowhere to go. The weather is nice now and all you can do is sit in the garden .I hope the situation improves soon or everyone is going to go crazy. It is hard to keep busy and I hate sitting around doing nothing, Watching TV. The days just drag. ",sadness,3,2,8,0.023393746465444565,0.006025360897183418,0.6563558578491211,0.00016346470511052758,0.0008344603120349348,0.9998259544372559,False,True,True,"The text expresses feelings of sadness due to the current situation, including concerns about health, unemployment, and the potential economic downturn. There is also a hint of fear regarding the future and boredom from being confined indoors.","```json
{""anger"":false,""fear"":true,""sadness"":true,""reasoning"":""The text expresses feelings of sadness due to the current situation, including concerns about health, unemployment, and the potential economic downturn. There is also a hint of fear regarding the future and boredom from being confined indoors.""}
```"
129,"Apprehensive about the future in every way, eg. Work, economy, 
Cost of living and wellbeing. Fear about the situation and great anxiety, which i have felt for sometime now. By this I mean about what is happening in relation to this situation and how it is being handled. My main worry is not being able to access health care as we normally know it, if needed. The risk of going outdoors even to shop for essentials is a concern, but necessary as it is difficult to find available slots with supermarkets.  some people are not taking it seriously and people with symptoms are even carrying on as usual. This is sadly putting the eternal public at risk.  Not knowing when things will begin to improve and get better, will it be weeks or months. This is completely the unknown and very frightening. ",fear,6,9,9,0.0037508192472159863,0.6045730710029602,0.18526765704154968,7.543320680269971e-05,0.9999004602432251,0.004078062251210213,False,True,True,"The text expresses significant anxiety and apprehension about various aspects of life, including work, economy, cost of living, and healthcare. The author feels overwhelmed by uncertainty regarding the situation's handling and its impact on their daily life. There is also a sense of helplessness and fear due to the lack of clarity about when conditions might improve.","```json
{""anger"": false, ""fear"": true, ""sadness"": true, ""reasoning"": ""The text expresses significant anxiety and apprehension about various aspects of life, including work, economy, cost of living, and healthcare. The author feels overwhelmed by uncertainty regarding the situation's handling and its impact on their daily life. There is also a sense of helplessness and fear due to the lack of clarity about when conditions might improve.""}
```"
130,"I am very frightened, the news has just come on that the prime minister has just gone to intensive care and suddenly I feel very vulnerable.  I want to pray, I hardly ever pray and I feel so helpless.  I have no idea how this will end.  I feel that the planet is saying “I need a rest from you and I’m punishing you like you punish me”. I want to cry, I can’t sleep and I am so very, very anxious. I am frightened for my grown up children who do not live near me, I miss them and hope against all hope that they stay safe.  One is a key worker, I just want them home with me.",fear,4,9,9,0.0062582166865468025,0.6896101236343384,0.15708528459072113,0.00035836725146509707,0.9999145269393921,0.0001628275349503383,False,True,True,"The text expresses strong emotions of fear, vulnerability, helplessness, anxiety, and sadness due to the situation involving the prime minister's health and potential impact on family members.","```json
{""anger"": false, ""fear"": true, ""sadness"": true, ""reasoning"": ""The text expresses strong emotions of fear, vulnerability, helplessness, anxiety, and sadness due to the situation involving the prime minister's health and potential impact on family members.""}
```"
131,"At this moment in time I feel extremely worried and angry about the Covid-19 pandemic. Plans I had made for the future have all gone and unlikely to occur again. Holidays cancelled, birthdays affected. I am very worried about the health and wellbeing of my family and friends who are all compromised due to underlying health conditions. People are not following the rules of social distancing and believing it's just the flu. Needlesly risking other people's lifes due to their own ignorance and stupidity. It has been difficult trying to get time off work in order to self isolate so as to protect my family. I'm lucky I work in a sector that can continue to provide a service during this time (therefore my job is safe) but they are making life difficult by not providing us with proper protection from Covid-19 other than wash your hands and here's some antibacterial wipes.
The economy is going to tank again just as I was starting to gain my feet from the last financial crisis in 2008 which hit a few months after I finished high school. Stronger sanctions should have been in place weeks before the where to try and minimise the disruption to the world. All travel from hotspots banned, people quarantined for 14 days, large gatherings cancelled sooner. Hopefully lessons will be learnt for next time. The only glimmer of light is that people are helping others in need. I hope this can continue long after this is over.",anger,9,6,9,0.005963807459920645,0.12170079350471497,0.14259709417819977,0.9974190592765808,0.999873697757721,0.004038591403514147,True,True,False,"The text expresses strong negative emotions towards the current situation, including worry, anger, and frustration regarding the impact on personal plans, health, and economic stability. There is no indication of sadness.","```json
{""anger"": true, ""fear"": true, ""sadness"": false, ""reasoning"": ""The text expresses strong negative emotions towards the current situation, including worry, anger, and frustration regarding the impact on personal plans, health, and economic stability. There is no indication of sadness.""}
```"
132,"I am very tense about the corona situation. I am worried for my loved ones and my friends, I don’t want anything and to happen to them. I am scared to leave the house and when I absolutely have to I do it as quickly as possible. I want life to go back to normal. I don’t want to be scared of contact with people. I want to be free to go where I want. I’m scared that I will become infected and infect my family. I don’t believe people are taking this seriously and that the police need to do more to protect us. This lockdown is scary but needed. ",fear,8,9,9,0.005190815776586533,0.7346360683441162,0.027752269059419632,0.0002472934720572084,0.9999125003814697,0.001377732609398663,False,True,False,"The text expresses concern and worry about the coronavirus situation, indicating fear rather than anger or sadness.","```json
{
  ""anger"": false,
  ""fear"": true,
  ""sadness"": false,
  ""reasoning"": ""The text expresses concern and worry about the coronavirus situation, indicating fear rather than anger or sadness.""
}
```"
133,"i feel apprehensive, anxious, nervous and worried about the current situation. Not for myself but for the older members of my family who may succumb to the virus. Also for my partner who at the moment is working with vulnerable people, she is taking all precautions but nothing is 100% in this world. My heart also goes out to those people working within the NhS AT THIS MOMENT IN TIME. The country is pulling together but there are still people who still do not understand how serious the situation is.",sadness,1,7,9,0.0028617829084396362,0.13274207711219788,0.07409533113241196,9.876620606519282e-05,0.9998546242713928,0.026330305263400078,False,True,True,"The text expresses concern and worry about various aspects including personal safety, health risks for others, and societal misunderstanding regarding the seriousness of the situation.","```json
{
  ""anger"": false,
  ""fear"": true,
  ""sadness"": true,
  ""reasoning"": ""The text expresses concern and worry about various aspects including personal safety, health risks for others, and societal misunderstanding regarding the seriousness of the situation.""
}
```"
134,I am concerned for older members of my family as they could be seriously ill if they were to catch this. I’m also feeling sad about not being able to see family & friends and not being able to go out apart from my one walk a day. I feel positive that we will get through this but find I have good days and bad days. Now that the prime minister is very unwell with Coronavirus this has made me more anxious as it almost has made it more real. I’m thankful that I have my husband and two children living me so that I’m not alone each day. I am also thankful that my family have been unaffected by this virus so far. I also appreciate my freedoms and loved ones more than I did before this situation.,sadness,1,7,8,0.002321637701243162,0.017834633588790894,0.3338415026664734,5.761218926636502e-05,0.9996048808097839,0.9778622388839722,False,True,True,"The text expresses concern for family health, feelings of anxiety due to the prime minister's illness, and appreciation for having support from family and freedom.","```json
{
  ""anger"": false,
  ""fear"": true,
  ""sadness"": true,
  ""reasoning"": ""The text expresses concern for family health, feelings of anxiety due to the prime minister's illness, and appreciation for having support from family and freedom.""
}
```"
135,I feel extremely sad being away from friends and family. Sad for others who are suffering and sad for all the people who have lost their lives or loved ones. I am nervous about what the future holds for everyone and worried about whether we will return to normal. Scared whether this will ever stop and how we will cope. Worried for all concerned. It is a stressful time for all but I also feel annoyed at those who are not sticking to the rules. I’m staying indoors and everyone else should too.  I have been quite emotional about the whole situation in recent days and I fear that it is going to get worse over the coming weeks,sadness,2,7,9,0.0049141328781843185,0.19089944660663605,0.5132279992103577,0.001878520124591887,0.9897711873054504,0.9996381402015686,False,True,True,"The text expresses feelings of sadness, fear, and anxiety due to the current global situation involving the pandemic, including concerns about health, social isolation, and societal changes.","```json
{""anger"": false, ""fear"": true, ""sadness"": true, ""reasoning"": ""The text expresses feelings of sadness, fear, and anxiety due to the current global situation involving the pandemic, including concerns about health, social isolation, and societal changes.""}
```"
136,"I feel very fearful about the Coronovirus situation. I'm worried for myself and my partner and our families if we get sick. Within our family there are family members with MS and COPD who we are even more worried about. I am sad that I can't see my family for goodness knows how long, but this is for the best as I wouldn't want to risk giving them anything. I'm worried about work and money, I'm on zero hours agency and my partner maybe being furloughed soon and we are already struggling. I'm angry about the people who aren't listening to the stay in rules and who are just going about things as normal and not caring and seeing friends and family. I think that the country should be put on full lockdown, with no outdoor exercise and strictly only allowed out once a week for food and medicine and that's it. The sooner we lockdown fully and stop these people going out and ignoring the rules, the sooner this virus stops and the sooner life can get back to normal. But the government needs to be firmer with these people not listening or caring. ",fear,6,9,9,0.010192809626460075,0.26802682876586914,0.3189012110233307,0.9545204043388367,0.9999240040779114,0.003063417039811611,True,True,False,"The text expresses strong negative emotions towards the coronavirus situation, including fear due to potential health risks and financial concerns, along with anger at those disregarding public health guidelines.","```json
{
  ""anger"": true,
  ""fear"": true,
  ""sadness"": false,
  ""reasoning"": ""The text expresses strong negative emotions towards the coronavirus situation, including fear due to potential health risks and financial concerns, along with anger at those disregarding public health guidelines.""
}
```"
137,"EXTREMELY AGITATED. WORRIED TO POINT OF NOT SLEEPING PROPERLY.  CANT GO OUT AS PEOPLE ARE MOANING ABOUT IT.  FED UP TO THE BACK TEETH.  CANNOT GO ON LIKE THIS FOR SURE. WHAT CAN YOU DO, ABSOLUTELY NOTHING.  REALLY ALL THESE THEORIES GOING THROUGH MY MIND, THIS VIRUS STARTED IN WUHAN LABS BY THE CHINESE, YEAH ITS VERY POSSIBLE DUE TO CURRENT RESTRAINT PUT ON CHINESE PEOPLE BY THEIR SO CALLED LEADERS.  HAD TO TRY AND PUT A FACE ON IT, TO EASE CONSCIOUS SO CAN SLEEP AT NIGHT.....NOT.
TO BE HONEST, THE WHOLE COUNTRY IS FED UP WITH IT.  THINK BORIS JOHNSON HASNT DONE TO WELL AS HE IS NOW IN INTENSIVE CARE AT ST. THOMAS;S HOSPITAL.",anger,1,9,8,0.40269872546195984,0.004696040414273739,0.007468249183148146,0.9979849457740784,0.9994878172874451,0.004248079378157854,True,True,False,"The text expresses extreme agitation, worry, and frustration due to perceived government inaction regarding the virus outbreak, which is causing widespread concern and unrest across China.","```json
{
  ""anger"": true,
  ""fear"": true,
  ""sadness"": false,
  ""reasoning"": ""The text expresses extreme agitation, worry, and frustration due to perceived government inaction regarding the virus outbreak, which is causing widespread concern and unrest across China.""
}
```"
138,I feel anxious constantly but it’s in the background. Today has felt better because I’m not at work so it’s not been at the forefront of my mind. If I think about it I can’t quite get my head around it all. I feel scared that it’s going to get or that someone I know could get it. Initially I wasn’t too worried but now people are dying and it scares me to think someone I know could actually die from this. It’s just so surreal and unbelievable. I work in a hospital so I hear about the realities of the situation. This doesn’t help my anxiety but at the same time I want more information,sadness,2,6,8,0.003691076533868909,0.8352300524711609,0.07039431482553482,9.387641330249608e-05,0.9999061226844788,0.0022783309686928988,False,True,True,"The text expresses ongoing anxiety and fear related to a serious health issue, which is causing distress and concern.","```json
{""anger"": false, ""fear"": true, ""sadness"": true, ""reasoning"": ""The text expresses ongoing anxiety and fear related to a serious health issue, which is causing distress and concern.""}
```"
139,I am angry because the United Kingdom government has not closed non-essential construction sites. My neighbour is having a house renovation and have not been asked to stop construction despite the noise on my mental health and the increased risk of Coronavirus through its spread from builder to builder. The government needs to close down non essential construction sites otherwise there will be more deaths and unnecessary lives will be loss. I am also scared for the mental and physical health of my already ill and disabled family due to the Coronavirus situation.,anger,9,6,6,0.06505283713340759,0.7419122457504272,0.05513424426317215,0.9998727440834045,0.06992184370756149,0.0001248489279532805,True,True,False,The user expresses strong emotions of anger towards the UK government's decision regarding non-essential construction sites and fear about the impact on their family's health during the coronavirus pandemic.,"```json
{
  ""anger"": true,
  ""fear"": true,
  ""sadness"": false,
  ""reasoning"": ""The user expresses strong emotions of anger towards the UK government's decision regarding non-essential construction sites and fear about the impact on their family's health during the coronavirus pandemic.""
}
```"
140,"There is a slight touch of anger in terms of the carelessness that gave the virus the opportunity to reach humans in the first place and then the cover up by the Chinese government but there is an overwhelming feeling of sadness for all the devastation it is causing in terms of lives lost and financial impact to individuals.

Furthermore, there is a bit of anxiety and fear in terms of how it will impact me and my family as my wife is a frontline doctor. Personally, I am working from home so it has been a bit of a break for me from my hectic schedule and a chance to recuperate but also missing on certain things that were taken for granted previously.",sadness,6,6,9,0.004912796430289745,0.10138542950153351,0.6620530486106873,0.04703038930892944,0.44955873489379883,0.9964687824249268,True,True,False,The text expresses anger towards the carelessness leading to the spread of the virus and the cover-up by the Chinese government. It also conveys fear about its impact on personal life and work due to the pandemic.,"```json
{""anger"": true, ""fear"": true, ""sadness"": false, ""reasoning"": ""The text expresses anger towards the carelessness leading to the spread of the virus and the cover-up by the Chinese government. It also conveys fear about its impact on personal life and work due to the pandemic.""}
```"
141,"I am not particularly scared because I am young and are more likely to recover from it and i know the procedure to stop the spread of the virus and know that I am not putting myself at risk. The most anxiety comes from spreading to other people who are not as healthy as I am, which is a horrible feeling. To see how many people have died from the virus has made me feel afraid for the families who have to watch loved ones die without being able to say goodbyes fully and have to see them die without being comforted in their transition.",sadness,9,7,8,0.00419024471193552,0.7621071338653564,0.16383260488510132,0.00013711804058402777,0.9374975562095642,0.06928941607475281,False,True,True,"The text expresses fear due to the potential impact on others and the loss of life, especially through emotional language like 'horrible feeling'. There's no indication of anger or sadness.","```json
{""anger"":false,""fear"":true,""sadness"":true,""reasoning"":""The text expresses fear due to the potential impact on others and the loss of life, especially through emotional language like 'horrible feeling'. There's no indication of anger or sadness.""}
```"
142,"Feel that the threat is still coming. Feel very lonely because I live alone. Feeling I’ve eaten too much chocolate because I’m just a bit fed up and all Easter eggs on offer at the moment!
I’m more concerned for the older people I know such as my parents and someone I’m keeping an eye on in assisted-living. 
Do you feel I need to keep reminding myself how lucky I am. I live in a nice area with easy access to open spaces and I have supermarkets in walking distance. Most of the world doesn’t have this luxury.",sadness,1,2,7,0.0026561652775853872,0.007671325001865625,0.47002798318862915,8.99284568731673e-05,0.9974933862686157,0.9956346154212952,False,False,False,"The text does not express any strong emotions of anger, fear, or sadness. It describes personal feelings and concerns without overtly negative language.","```json
{""anger"":false,""fear"":false,""sadness"":false,""reasoning"":""The text does not express any strong emotions of anger, fear, or sadness. It describes personal feelings and concerns without overtly negative language.""}
```"
143,"I am frustrated with the restrictions, concerned about older relatives and also friends who are working in the NHS. 
I contend that the Government has endangered more UK lives with its haphazard approach in which herd immunity seemed to be the policy, where testing is minimal and health workers are not appropriately protected. So yes as a result of all of this, I do feel anger, mainly towards the government who now seems to be scapegoating elements of British society. Also, the Police with the new regulations or guidelines are sometimes overstepping in their interventions. ",anger,5,2,2,0.4338703751564026,0.0030638014432042837,0.024757174775004387,0.9999090433120728,0.020567096769809723,5.266206426313147e-05,True,False,False,"The text expresses frustration and anger towards the government's policies regarding restrictions, particularly concerning the protection of health workers and the elderly. The author feels aggrieved by the perceived lack of herd immunity and inadequate testing, leading to feelings of anger towards those responsible.","```json
{""anger"": true, ""fear"": false, ""sadness"": false, ""reasoning"": ""The text expresses frustration and anger towards the government's policies regarding restrictions, particularly concerning the protection of health workers and the elderly. The author feels aggrieved by the perceived lack of herd immunity and inadequate testing, leading to feelings of anger towards those responsible.""}
```"
144,I am feeling a bit scared about the whole situation because of how much it feels like our lives have currently changed. I am also very sad at the number of people suffering and dying due to the coronavirus. It is sad to see the huge numbers of people suffering and dying around the world. I also feel angry at the people who are not following the governments guidelines of staying at home to help save lives and not following the social distancing guidelines. Therefore I have mixed feelings about the current Corona situation.,sadness,6,8,9,0.017018325626850128,0.1420307457447052,0.7961653470993042,0.8110781908035278,0.9996922612190247,0.7635719180107117,True,True,True,"The text expresses strong negative emotions including anger towards those not following government guidelines, fear regarding the changing nature of life, and sadness over the suffering caused by the pandemic.","```json
{
  ""anger"": true,
  ""fear"": true,
  ""sadness"": true,
  ""reasoning"": ""The text expresses strong negative emotions including anger towards those not following government guidelines, fear regarding the changing nature of life, and sadness over the suffering caused by the pandemic.""
}
```"
145,"I wish I knew how long this would last for and that everyone I care about will survive it, not just physically but I am concerned for their mental well being too and my own mentalhealth. I am not going to see a soul for many many days and already haven't for about 17 days. I am sad for all the suffering that is happening and the injustice of the nhs workers and the carers dying for lack of safety equipment. I am sad for those experiencing grief in the worse way possible as they can't be with their loved ones or have funerals attended in the normal ways. I am curious about what life will be like for us all when all this is over. I tend to think of it as this year is a right off and I hope next year the coronavirus will have passed as I can't cope with the uncertainity of not knowing how long this is for. But I am afraid that I might be wrong and that it may last for longer than a year. I wish I could just go to sleep until it is all over and the pandemic is over.",sadness,1,5,8,0.007114079315215349,0.02098758891224861,0.5382781624794006,0.00016603845870122313,0.9994621276855469,0.9996436834335327,False,True,True,"The text expresses concern, sadness, and fear regarding the ongoing pandemic situation.","```json
{
  ""anger"": false,
  ""fear"": true,
  ""sadness"": true,
  ""reasoning"": ""The text expresses concern, sadness, and fear regarding the ongoing pandemic situation.""
}
```"
146,Significant Anger and disappointment that we are in this situation which could have been significantly reduced had the governemnt acted much earlier to isolate those coming into the country from know infected areas. Dire and extremely slow response to prevent hoarding of food. Dire response to protect the vulnerable from job loss and apply for benefits. Worried for the extremely vulnerable relatives I have who haven’t and won’t leave their houses for 12 weeks. Anger tHat the lock down has also been poorly managed persecuting the responsible residents,anger,8,1,9,0.015940964221954346,0.010646527633070946,0.17607234418392181,0.9997941851615906,0.9505488872528076,0.0005781619693152606,True,False,False,"The text expresses significant anger towards the government's handling of the situation, particularly regarding isolation measures, food hoarding prevention, protection of vulnerable groups, and poor management during lockdown.","```json
{""anger"": true, ""fear"": false, ""sadness"": false, ""reasoning"": ""The text expresses significant anger towards the government's handling of the situation, particularly regarding isolation measures, food hoarding prevention, protection of vulnerable groups, and poor management during lockdown.""}
```"
